date,asset_id,price
2025-12-18,AST-0010,173.4921
2025-12-19,AST-0010,176.2585
2025-12-22,AST-0010,182.5417
2025-12-23,AST-0010,181.6822
2025-12-24,AST-0010,178.3031
2025-12-25,AST-0010,179.7814
2025-12-26,AST-0010,177.0506
2025-12-29,AST-0010,180.0673
2025-12-30,AST-0010,179.9783
2025-12-31,AST-0010,180.7343
2026-01-01,AST-0010,185.6926
2026-01-02,AST-0010,187.249
2026-01-05,AST-0010,183.1536
2026-01-06,AST-0010,184.2885
2026-01-07,AST-0010,185.0051
2026-01-08,AST-0010,187.5533
2026-01-09,AST-0010,183.8663
2026-01-12,AST-0010,189.5996
2026-01-13,AST-0010,194.6447
2026-01-14,AST-0010,193.4201
2026-01-15,AST-0010,191.6307
2026-01-16,AST-0010,193.1767
2026-01-19,AST-0010,189.6889
2026-01-20,AST-0010,188.0076
2026-01-21,AST-0010,185.6378
2026-01-22,AST-0010,189.9961
2026-01-23,AST-0010,181.7491
2026-01-26,AST-0010,191.6515
2026-01-27,AST-0010,189.052
2026-01-28,AST-0010,188.6555
2026-01-29,AST-0010,192.5206
2026-01-30,AST-0010,190.8259
2026-02-02,AST-0010,195.9383
2026-02-03,AST-0010,195.1255
2026-02-04,AST-0010,192.8906
2026-02-05,AST-0010,191.8755
2026-02-06,AST-0010,187.8217
2026-02-09,AST-0010,194.7221
2026-02-10,AST-0010,187.6058
2026-02-11,AST-0010,185.9346
2026-02-12,AST-0010,188.1588
2026-02-13,AST-0010,190.2941
2026-02-16,AST-0010,192.2755
2026-02-17,AST-0010,188.9069
2026-02-18,AST-0010,190.8151
2026-02-19,AST-0010,188.6725
2026-02-20,AST-0010,185.7578
2026-02-23,AST-0010,181.4837
2026-02-24,AST-0010,180.7138
2026-02-25,AST-0010,183.1126
2026-02-26,AST-0010,185.0465
2026-02-27,AST-0010,181.6481
2026-03-02,AST-0010,182.2897
2026-03-03,AST-0010,180.1464
2026-03-04,AST-0010,181.0677
2026-03-05,AST-0010,179.1885
2026-03-06,AST-0010,175.3182
2026-03-09,AST-0010,169.4928
2026-03-10,AST-0010,169.7716
2026-03-11,AST-0010,167.3459
2026-03-12,AST-0010,168.0026
2026-03-13,AST-0010,167.087
2026-03-16,AST-0010,169.9598
2026-03-17,AST-0010,173.0728
2026-03-18,AST-0010,173.087
2026-03-19,AST-0010,172.2945
2026-03-20,AST-0010,170.4113
2026-03-23,AST-0010,168.3036
2026-03-24,AST-0010,169.4282
2026-03-25,AST-0010,169.7923
2026-03-26,AST-0010,171.0864
2026-03-27,AST-0010,171.8469
2026-03-30,AST-0010,170.3151
2026-03-31,AST-0010,169.1
2026-04-01,AST-0010,168.2894
2026-04-02,AST-0010,167.7218
2026-04-03,AST-0010,163.9176
2026-04-06,AST-0010,164.3344
2026-04-07,AST-0010,163.0852
2026-04-08,AST-0010,160.8615
2026-04-09,AST-0010,161.5842
2026-04-10,AST-0010,160.1215
2026-04-13,AST-0010,159.4258
2026-04-14,AST-0010,164.537
2026-04-15,AST-0010,162.3961
2026-04-16,AST-0010,160.1202
2026-04-17,AST-0010,160.7058
2026-04-20,AST-0010,158.9078
2026-04-21,AST-0010,161.6063
2026-04-22,AST-0010,163.5937
2026-04-23,AST-0010,162.9419
2026-04-24,AST-0010,162.5199
2026-04-27,AST-0010,164.4116
2026-04-28,AST-0010,163.2917
2026-04-29,AST-0010,162.5065
2026-04-30,AST-0010,160.6599
2026-05-01,AST-0010,160.7471
2026-05-04,AST-0010,163.4036
2026-05-05,AST-0010,162.8654
2026-05-06,AST-0010,161.1353
2026-05-07,AST-0010,159.7723
2026-05-08,AST-0010,159.7655
2026-05-11,AST-0010,156.2445
2026-05-12,AST-0010,155.5859
2026-05-13,AST-0010,157.5162
2026-05-14,AST-0010,158.4384
2026-05-15,AST-0010,160.2137
2026-05-18,AST-0010,156.0442
2026-05-19,AST-0010,157.2606
2026-05-20,AST-0010,161.4824
2026-05-21,AST-0010,157.9272
2026-05-22,AST-0010,156.1804
2026-05-25,AST-0010,152.5495
2026-05-26,AST-0010,158.6226
2026-05-27,AST-0010,161.0385
2026-05-28,AST-0010,159.1255
2026-05-29,AST-0010,160.1005
2026-06-01,AST-0010,157.5195
2026-06-02,AST-0010,159.4294
2026-06-03,AST-0010,161.3977
2026-06-04,AST-0010,160.311
2026-06-05,AST-0010,157.649
2026-06-08,AST-0010,163.9108
2026-06-09,AST-0010,163.1227
2026-06-10,AST-0010,162.1605
2026-06-11,AST-0010,160.3542
2026-06-12,AST-0010,159.0181
2026-06-15,AST-0010,154.2904
2026-06-16,AST-0010,157.4729
2026-06-17,AST-0010,151.954
2026-06-18,AST-0010,153.1504
2026-06-19,AST-0010,151.8677
2026-06-22,AST-0010,154.3509
2026-06-23,AST-0010,154.8544
2026-06-24,AST-0010,152.479
2026-06-25,AST-0010,154.7414
2026-06-26,AST-0010,152.0222
2026-06-29,AST-0010,150.2167
2026-06-30,AST-0010,154.9186
2026-07-01,AST-0010,156.047
2026-07-02,AST-0010,155.9954
2026-07-03,AST-0010,153.7944
2026-07-06,AST-0010,152.8474
2026-07-07,AST-0010,154.9865
2026-07-08,AST-0010,156.0254
2026-07-09,AST-0010,151.0855
2026-07-10,AST-0010,150.5671
2026-07-13,AST-0010,154.3267
2026-07-14,AST-0010,153.0352
2026-07-15,AST-0010,152.6239
2026-07-16,AST-0010,150.5181
2026-07-17,AST-0010,152.0719
2026-07-20,AST-0010,158.7804
2026-07-21,AST-0010,152.794
2026-07-22,AST-0010,151.6408
2026-07-23,AST-0010,152.5578
2026-07-24,AST-0010,155.0948
2026-07-27,AST-0010,148.2495
2026-07-28,AST-0010,152.7538
2026-07-29,AST-0010,151.421
2026-07-30,AST-0010,150.2001
2026-07-31,AST-0010,149.1258
2026-08-03,AST-0010,148.4115
2026-08-04,AST-0010,147.1365
2026-08-05,AST-0010,150.0303
2026-08-06,AST-0010,144.8041
2026-08-07,AST-0010,148.2699
2025-07-28,AST-0011,46.1423
2025-07-29,AST-0011,46.1438
2025-07-30,AST-0011,45.877
2025-07-31,AST-0011,47.8991
2025-08-01,AST-0011,48.8359
2025-08-04,AST-0011,50.3854
2025-08-05,AST-0011,51.6293
2025-08-06,AST-0011,52.4483
2025-08-07,AST-0011,53.2412
2025-08-08,AST-0011,53.0538
2025-08-11,AST-0011,53.1241
2025-08-12,AST-0011,53.1715
2025-08-13,AST-0011,51.3998
2025-08-14,AST-0011,50.237
2025-08-15,AST-0011,50.7115
2025-08-18,AST-0011,51.0904
2025-08-19,AST-0011,49.9928
2025-08-20,AST-0011,49.5007
2025-08-21,AST-0011,48.8193
2025-08-22,AST-0011,47.8512
2025-08-25,AST-0011,48.0575
2025-08-26,AST-0011,46.7596
2025-08-27,AST-0011,46.9587
2025-08-28,AST-0011,46.6629
2025-08-29,AST-0011,46.8842
2025-09-01,AST-0011,47.0281
2025-09-02,AST-0011,46.4911
2025-09-03,AST-0011,47.6474
2025-09-04,AST-0011,47.4338
2025-09-05,AST-0011,46.769
2025-09-08,AST-0011,45.6191
2025-09-09,AST-0011,45.0305
2025-09-10,AST-0011,45.7182
2025-09-11,AST-0011,44.7847
2025-09-12,AST-0011,44.7416
2025-09-15,AST-0011,45.1446
2025-09-16,AST-0011,44.2541
2025-09-17,AST-0011,45.4583
2025-09-18,AST-0011,45.1428
2025-09-19,AST-0011,45.8591
2025-09-22,AST-0011,44.883
2025-09-23,AST-0011,44.8561
2025-09-24,AST-0011,45.3632
2025-09-25,AST-0011,43.7009
2025-09-26,AST-0011,42.453
2025-09-29,AST-0011,42.0259
2025-09-30,AST-0011,41.0731
2025-10-01,AST-0011,40.9539
2025-10-02,AST-0011,39.8823
2025-10-03,AST-0011,40.3736
2025-10-06,AST-0011,41.1403
2025-10-07,AST-0011,40.5169
2025-10-08,AST-0011,40.888
2025-10-09,AST-0011,41.3489
2025-10-10,AST-0011,40.65
2025-10-13,AST-0011,40.4575
2025-10-14,AST-0011,41.0791
2025-10-15,AST-0011,40.0442
2025-10-16,AST-0011,39.6048
2025-10-17,AST-0011,38.6583
2025-10-20,AST-0011,38.1839
2025-10-21,AST-0011,38.4642
2025-10-22,AST-0011,38.3736
2025-10-23,AST-0011,38.4101
2025-10-24,AST-0011,37.5575
2025-10-27,AST-0011,37.9364
2025-10-28,AST-0011,38.7864
2025-10-29,AST-0011,39.7227
2025-10-30,AST-0011,40.2736
2025-10-31,AST-0011,40.6682
2025-11-03,AST-0011,40.7889
2025-11-04,AST-0011,40.8478
2025-11-05,AST-0011,40.2072
2025-11-06,AST-0011,40.0132
2025-11-07,AST-0011,41.0492
2025-11-10,AST-0011,41.731
2025-11-11,AST-0011,41.0095
2025-11-12,AST-0011,40.4877
2025-11-13,AST-0011,40.4221
2025-11-14,AST-0011,40.9866
2025-11-17,AST-0011,41.3886
2025-11-18,AST-0011,41.6719
2025-11-19,AST-0011,40.605
2025-11-20,AST-0011,40.8898
2025-11-21,AST-0011,40.7277
2025-11-24,AST-0011,41.6964
2025-11-25,AST-0011,40.7712
2025-11-26,AST-0011,41.1472
2025-11-27,AST-0011,41.0558
2025-11-28,AST-0011,39.9853
2025-12-01,AST-0011,40.5503
2025-12-02,AST-0011,42.8399
2025-12-03,AST-0011,43.2711
2025-12-04,AST-0011,42.2063
2025-12-05,AST-0011,40.9649
2025-12-08,AST-0011,39.8899
2025-12-09,AST-0011,40.4289
2025-12-10,AST-0011,40.95
2025-12-11,AST-0011,40.6434
2025-12-12,AST-0011,42.316
2025-12-15,AST-0011,42.0841
2025-12-16,AST-0011,41.3951
2025-12-17,AST-0011,41.7359
2025-12-18,AST-0011,41.4818
2025-12-19,AST-0011,41.9921
2025-12-22,AST-0011,43.7549
2025-12-23,AST-0011,45.5185
2025-12-24,AST-0011,46.0581
2025-12-25,AST-0011,46.9926
2025-12-26,AST-0011,46.6401
2025-12-29,AST-0011,47.0015
2025-12-30,AST-0011,46.7491
2025-12-31,AST-0011,45.9188
2026-01-01,AST-0011,46.5236
2026-01-02,AST-0011,48.1093
2026-01-05,AST-0011,47.3781
2026-01-06,AST-0011,45.9687
2026-01-07,AST-0011,45.6053
2026-01-08,AST-0011,45.7558
2026-01-09,AST-0011,46.3465
2026-01-12,AST-0011,46.4725
2026-01-13,AST-0011,45.7118
2026-01-14,AST-0011,45.3312
2026-01-15,AST-0011,44.7437
2026-01-16,AST-0011,44.5689
2026-01-19,AST-0011,44.1565
2026-01-20,AST-0011,43.9933
2026-01-21,AST-0011,42.5112
2026-01-22,AST-0011,42.8356
2026-01-23,AST-0011,43.7331
2026-01-26,AST-0011,44.1407
2026-01-27,AST-0011,44.1407
2026-01-28,AST-0011,41.8645
2026-01-29,AST-0011,42.1598
2026-01-30,AST-0011,41.9616
2026-02-02,AST-0011,41.2668
2026-02-03,AST-0011,40.6486
2026-02-04,AST-0011,41.388
2026-02-05,AST-0011,42.0865
2026-02-06,AST-0011,42.3069
2026-02-09,AST-0011,41.7011
2026-02-10,AST-0011,43.1729
2026-02-11,AST-0011,42.8404
2026-02-12,AST-0011,41.569
2026-02-13,AST-0011,43.1642
2026-02-16,AST-0011,43.9252
2026-02-17,AST-0011,43.799
2026-02-18,AST-0011,43.6757
2026-02-19,AST-0011,44.1602
2026-02-20,AST-0011,43.6766
2026-02-23,AST-0011,42.6927
2026-02-24,AST-0011,43.06
2026-02-25,AST-0011,45.3737
2026-02-26,AST-0011,45.1045
2026-02-27,AST-0011,47.3001
2026-03-02,AST-0011,47.8842
2026-03-03,AST-0011,48.0974
2026-03-04,AST-0011,47.9988
2026-03-05,AST-0011,48.4001
2026-03-06,AST-0011,48.4489
2026-03-09,AST-0011,48.65
2026-03-10,AST-0011,49.2393
2026-03-11,AST-0011,50.9849
2026-03-12,AST-0011,52.454
2026-03-13,AST-0011,51.6517
2026-03-16,AST-0011,51.9542
2026-03-17,AST-0011,52.068
2026-03-18,AST-0011,51.7076
2026-03-19,AST-0011,51.4304
2026-03-20,AST-0011,53.3099
2026-03-23,AST-0011,54.0352
2026-03-24,AST-0011,53.5036
2026-03-25,AST-0011,54.8759
2026-03-26,AST-0011,54.8616
2026-03-27,AST-0011,55.3719
2026-03-30,AST-0011,55.7843
2026-03-31,AST-0011,56.5204
2026-04-01,AST-0011,55.2636
2026-04-02,AST-0011,52.7777
2026-04-03,AST-0011,53.2784
2026-04-06,AST-0011,55.648
2026-04-07,AST-0011,55.0919
2026-04-08,AST-0011,54.1892
2026-04-09,AST-0011,53.4993
2026-04-10,AST-0011,53.0579
2026-04-13,AST-0011,54.3735
2026-04-14,AST-0011,53.9506
2026-04-15,AST-0011,56.1198
2026-04-16,AST-0011,56.9688
2026-04-17,AST-0011,56.7356
2026-04-20,AST-0011,56.3388
2026-04-21,AST-0011,57.4936
2026-04-22,AST-0011,57.5751
2026-04-23,AST-0011,58.1323
2026-04-24,AST-0011,59.5504
2026-04-27,AST-0011,59.574
2026-04-28,AST-0011,60.1601
2026-04-29,AST-0011,60.5706
2026-04-30,AST-0011,60.1273
2026-05-01,AST-0011,61.407
2026-05-04,AST-0011,61.0871
2026-05-05,AST-0011,60.3017
2026-05-06,AST-0011,60.7032
2026-05-07,AST-0011,60.7149
2026-05-08,AST-0011,60.0461
2026-05-11,AST-0011,58.4695
2026-05-12,AST-0011,58.7011
2026-05-13,AST-0011,59.3451
2026-05-14,AST-0011,59.2783
2026-05-15,AST-0011,59.5877
2026-05-18,AST-0011,59.7886
2026-05-19,AST-0011,58.8583
2026-05-20,AST-0011,60.4636
2026-05-21,AST-0011,60.0661
2026-05-22,AST-0011,58.9172
2026-05-25,AST-0011,58.3732
2026-05-26,AST-0011,56.8341
2026-05-27,AST-0011,56.5673
2026-05-28,AST-0011,56.3365
2026-05-29,AST-0011,56.2854
2026-06-01,AST-0011,55.5587
2026-06-02,AST-0011,55.8641
2026-06-03,AST-0011,54.4524
2026-06-04,AST-0011,53.1732
2026-06-05,AST-0011,55.1164
2026-06-08,AST-0011,57.8812
2026-06-09,AST-0011,57.2022
2026-06-10,AST-0011,57.1453
2026-06-11,AST-0011,55.4274
2026-06-12,AST-0011,55.8191
2026-06-15,AST-0011,56.8863
2026-06-16,AST-0011,56.7929
2026-06-17,AST-0011,56.4949
2026-06-18,AST-0011,56.6067
2026-06-19,AST-0011,57.9557
2026-06-22,AST-0011,56.6846
2026-06-23,AST-0011,55.5079
2026-06-24,AST-0011,55.2007
2026-06-25,AST-0011,56.5116
2026-06-26,AST-0011,57.4353
2026-06-29,AST-0011,57.4682
2026-06-30,AST-0011,56.15
2026-07-01,AST-0011,55.9593
2026-07-02,AST-0011,56.1428
2026-07-03,AST-0011,54.3579
2026-07-06,AST-0011,56.8237
2026-07-07,AST-0011,55.7703
2026-07-08,AST-0011,53.945
2026-07-09,AST-0011,53.8299
2026-07-10,AST-0011,53.0156
2026-07-13,AST-0011,53.6346
2026-07-14,AST-0011,53.6745
2026-07-15,AST-0011,55.0108
2026-07-16,AST-0011,54.9661
2026-07-17,AST-0011,57.0807
2026-07-20,AST-0011,55.8498
2026-07-21,AST-0011,54.234
2026-07-22,AST-0011,54.7061
2026-07-23,AST-0011,55.9139
2026-07-24,AST-0011,58.7048
2026-07-27,AST-0011,59.6183
2026-07-28,AST-0011,59.7843
2026-07-29,AST-0011,62.5951
2026-07-30,AST-0011,61.2709
2026-07-31,AST-0011,61.071
2026-08-03,AST-0011,62.137
2026-08-04,AST-0011,61.4202
2026-08-05,AST-0011,62.0046
2026-08-06,AST-0011,62.1254
2026-08-07,AST-0011,60.5365
2025-07-28,AST-0012,203.0541
2025-07-29,AST-0012,205.1763
2025-07-30,AST-0012,210.6775
2025-07-31,AST-0012,214.6669
2025-08-01,AST-0012,216.1558
2025-08-04,AST-0012,217.9049
2025-08-05,AST-0012,212.8894
2025-08-06,AST-0012,216.1305
2025-08-07,AST-0012,214.1715
2025-08-08,AST-0012,212.7756
2025-08-11,AST-0012,211.1616
2025-08-12,AST-0012,214.0906
2025-08-13,AST-0012,203.9518
2025-08-14,AST-0012,200.815
2025-08-15,AST-0012,198.2658
2025-08-18,AST-0012,201.3031
2025-08-19,AST-0012,198.4617
2025-08-20,AST-0012,203.229
2025-08-21,AST-0012,202.7384
2025-08-22,AST-0012,209.0833
2025-08-25,AST-0012,209.8339
2025-08-26,AST-0012,207.6295
2025-08-27,AST-0012,213.1076
2025-08-28,AST-0012,216.52
2025-08-29,AST-0012,217.6654
2025-09-01,AST-0012,213.2513
2025-09-02,AST-0012,210.9361
2025-09-03,AST-0012,213.9277
2025-09-04,AST-0012,209.4441
2025-09-05,AST-0012,212.9598
2025-09-08,AST-0012,212.8915
2025-09-09,AST-0012,209.2703
2025-09-10,AST-0012,215.7472
2025-09-11,AST-0012,212.3955
2025-09-12,AST-0012,212.2273
2025-09-15,AST-0012,214.551
2025-09-16,AST-0012,211.8025
2025-09-17,AST-0012,219.3947
2025-09-18,AST-0012,224.7415
2025-09-19,AST-0012,223.1559
2025-09-22,AST-0012,219.5246
2025-09-23,AST-0012,220.0603
2025-09-24,AST-0012,209.1232
2025-09-25,AST-0012,206.8443
2025-09-26,AST-0012,201.2385
2025-09-29,AST-0012,201.0987
2025-09-30,AST-0012,199.8041
2025-10-01,AST-0012,208.2179
2025-10-02,AST-0012,204.4018
2025-10-03,AST-0012,202.3028
2025-10-06,AST-0012,204.6303
2025-10-07,AST-0012,212.1871
2025-10-08,AST-0012,212.8891
2025-10-09,AST-0012,206.7903
2025-10-10,AST-0012,208.9174
2025-10-13,AST-0012,207.002
2025-10-14,AST-0012,205.3227
2025-10-15,AST-0012,203.1886
2025-10-16,AST-0012,204.7912
2025-10-17,AST-0012,206.7973
2025-10-20,AST-0012,211.3989
2025-10-21,AST-0012,212.9122
2025-10-22,AST-0012,210.466
2025-10-23,AST-0012,208.9309
2025-10-24,AST-0012,200.483
2025-10-27,AST-0012,201.3084
2025-10-28,AST-0012,199.6119
2025-10-29,AST-0012,194.2555
2025-10-30,AST-0012,189.831
2025-10-31,AST-0012,187.7853
2025-11-03,AST-0012,191.5698
2025-11-04,AST-0012,188.4877
2025-11-05,AST-0012,190.1708
2025-11-06,AST-0012,191.0367
2025-11-07,AST-0012,191.8201
2025-11-10,AST-0012,192.4857
2025-11-11,AST-0012,188.2569
2025-11-12,AST-0012,186.2195
2025-11-13,AST-0012,190.8755
2025-11-14,AST-0012,193.0647
2025-11-17,AST-0012,190.7893
2025-11-18,AST-0012,186.9758
2025-11-19,AST-0012,188.8469
2025-11-20,AST-0012,185.9158
2025-11-21,AST-0012,189.837
2025-11-24,AST-0012,183.6612
2025-11-25,AST-0012,186.3672
2025-11-26,AST-0012,183.0805
2025-11-27,AST-0012,177.6992
2025-11-28,AST-0012,173.517
2025-12-01,AST-0012,171.4103
2025-12-02,AST-0012,172.2429
2025-12-03,AST-0012,171.7483
2025-12-04,AST-0012,170.0666
2025-12-05,AST-0012,166.7503
2025-12-08,AST-0012,168.5001
2025-12-09,AST-0012,167.9982
2025-12-10,AST-0012,164.7476
2025-12-11,AST-0012,160.3084
2025-12-12,AST-0012,158.0503
2025-12-15,AST-0012,154.3716
2025-12-16,AST-0012,151.7098
2025-12-17,AST-0012,152.6457
2025-12-18,AST-0012,149.0695
2025-12-19,AST-0012,147.9988
2025-12-22,AST-0012,149.8394
2025-12-23,AST-0012,148.0475
2025-12-24,AST-0012,146.2048
2025-12-25,AST-0012,149.8523
2025-12-26,AST-0012,151.829
2025-12-29,AST-0012,159.4594
2025-12-30,AST-0012,158.9868
2025-12-31,AST-0012,157.6583
2026-01-01,AST-0012,162.7905
2026-01-02,AST-0012,165.1273
2026-01-05,AST-0012,162.7824
2026-01-06,AST-0012,160.8419
2026-01-07,AST-0012,163.9705
2026-01-08,AST-0012,161.3659
2026-01-09,AST-0012,165.7233
2026-01-12,AST-0012,171.7772
2026-01-13,AST-0012,172.4506
2026-01-14,AST-0012,174.8294
2026-01-15,AST-0012,175.9902
2026-01-16,AST-0012,172.598
2026-01-19,AST-0012,172.3436
2026-01-20,AST-0012,168.0086
2026-01-21,AST-0012,166.5219
2026-01-22,AST-0012,165.6792
2026-01-23,AST-0012,165.9945
2026-01-26,AST-0012,168.1575
2026-01-27,AST-0012,170.7078
2026-01-28,AST-0012,170.6673
2026-01-29,AST-0012,169.2147
2026-01-30,AST-0012,168.7084
2026-02-02,AST-0012,169.4953
2026-02-03,AST-0012,165.7795
2026-02-04,AST-0012,165.1615
2026-02-05,AST-0012,166.4643
2026-02-06,AST-0012,164.9255
2026-02-09,AST-0012,165.5574
2026-02-10,AST-0012,166.6332
2026-02-11,AST-0012,169.3561
2026-02-12,AST-0012,174.1405
2026-02-13,AST-0012,170.6145
2026-02-16,AST-0012,169.0803
2026-02-17,AST-0012,168.7196
2026-02-18,AST-0012,170.3533
2026-02-19,AST-0012,168.4109
2026-02-20,AST-0012,165.5378
2026-02-23,AST-0012,166.6234
2026-02-24,AST-0012,167.2853
2026-02-25,AST-0012,163.8275
2026-02-26,AST-0012,159.8887
2026-02-27,AST-0012,158.5162
2026-03-02,AST-0012,155.992
2026-03-03,AST-0012,154.2673
2026-03-04,AST-0012,156.2687
2026-03-05,AST-0012,156.8597
2026-03-06,AST-0012,155.628
2026-03-09,AST-0012,156.3643
2026-03-10,AST-0012,158.4103
2026-03-11,AST-0012,156.607
2026-03-12,AST-0012,159.1306
2026-03-13,AST-0012,160.7329
2026-03-16,AST-0012,162.6603
2026-03-17,AST-0012,164.3134
2026-03-18,AST-0012,164.988
2026-03-19,AST-0012,162.0075
2026-03-20,AST-0012,165.7573
2026-03-23,AST-0012,168.4506
2026-03-24,AST-0012,167.9968
2026-03-25,AST-0012,173.3683
2026-03-26,AST-0012,173.7278
2026-03-27,AST-0012,175.2721
2026-03-30,AST-0012,180.1248
2026-03-31,AST-0012,176.4113
2026-04-01,AST-0012,177.0954
2026-04-02,AST-0012,173.0511
2026-04-03,AST-0012,180.7712
2026-04-06,AST-0012,182.433
2026-04-07,AST-0012,182.8841
2026-04-08,AST-0012,182.5761
2026-04-09,AST-0012,184.5295
2026-04-10,AST-0012,178.1525
2026-04-13,AST-0012,178.1422
2026-04-14,AST-0012,177.617
2026-04-15,AST-0012,179.8696
2026-04-16,AST-0012,179.7401
2026-04-17,AST-0012,173.1031
2026-04-20,AST-0012,174.9537
2026-04-21,AST-0012,175.1796
2026-04-22,AST-0012,183.3355
2026-04-23,AST-0012,188.062
2026-04-24,AST-0012,194.9607
2026-04-27,AST-0012,195.8271
2026-04-28,AST-0012,193.9397
2026-04-29,AST-0012,195.8529
2026-04-30,AST-0012,194.7294
2026-05-01,AST-0012,191.3357
2026-05-04,AST-0012,190.0628
2026-05-05,AST-0012,191.6218
2026-05-06,AST-0012,189.9466
2026-05-07,AST-0012,185.5211
2026-05-08,AST-0012,187.4666
2026-05-11,AST-0012,188.0002
2026-05-12,AST-0012,191.3021
2026-05-13,AST-0012,190.0854
2026-05-14,AST-0012,185.2776
2026-05-15,AST-0012,186.9688
2026-05-18,AST-0012,189.8596
2026-05-19,AST-0012,188.0142
2026-05-20,AST-0012,187.0704
2026-05-21,AST-0012,185.356
2026-05-22,AST-0012,181.9058
2026-05-25,AST-0012,188.0184
2026-05-26,AST-0012,192.7822
2026-05-27,AST-0012,194.1585
2026-05-28,AST-0012,195.0345
2026-05-29,AST-0012,189.6986
2026-06-01,AST-0012,192.4059
2026-06-02,AST-0012,191.3111
2026-06-03,AST-0012,188.884
2026-06-04,AST-0012,195.7342
2026-06-05,AST-0012,194.2275
2026-06-08,AST-0012,196.0543
2026-06-09,AST-0012,194.7082
2026-06-10,AST-0012,198.287
2026-06-11,AST-0012,202.8984
2026-06-12,AST-0012,196.3073
2026-06-15,AST-0012,195.0886
2026-06-16,AST-0012,198.2881
2026-06-17,AST-0012,199.2655
2026-06-18,AST-0012,204.142
2026-06-19,AST-0012,204.0196
2026-06-22,AST-0012,204.6008
2026-06-23,AST-0012,202.6295
2026-06-24,AST-0012,197.0042
2026-06-25,AST-0012,202.3131
2026-06-26,AST-0012,213.2449
2026-06-29,AST-0012,219.7545
2026-06-30,AST-0012,221.2746
2026-07-01,AST-0012,221.0356
2026-07-02,AST-0012,226.9182
2026-07-03,AST-0012,226.2107
2026-07-06,AST-0012,219.3442
2026-07-07,AST-0012,219.3118
2026-07-08,AST-0012,224.6749
2026-07-09,AST-0012,220.652
2026-07-10,AST-0012,223.7007
2026-07-13,AST-0012,223.2532
2026-07-14,AST-0012,229.2176
2026-07-15,AST-0012,222.6822
2026-07-16,AST-0012,221.5202
2026-07-17,AST-0012,222.2037
2026-07-20,AST-0012,220.8782
2026-07-21,AST-0012,215.9602
2026-07-22,AST-0012,220.4979
2026-07-23,AST-0012,220.8459
2026-07-24,AST-0012,218.9692
2026-07-27,AST-0012,222.0959
2026-07-28,AST-0012,222.2671
2026-07-29,AST-0012,219.2862
2026-07-30,AST-0012,213.8752
2026-07-31,AST-0012,217.8438
2026-08-03,AST-0012,218.1312
2026-08-04,AST-0012,212.7818
2026-08-05,AST-0012,216.3765
2026-08-06,AST-0012,212.74
2026-08-07,AST-0012,208.7419
2025-07-28,AST-0013,129.2724
2025-07-29,AST-0013,132.212
2025-07-30,AST-0013,132.5978
2025-07-31,AST-0013,134.0978
2025-08-01,AST-0013,136.0902
2025-08-04,AST-0013,141.0125
2025-08-05,AST-0013,141.8261
2025-08-06,AST-0013,140.4936
2025-08-07,AST-0013,141.5991
2025-08-08,AST-0013,140.602
2025-08-11,AST-0013,144.9665
2025-08-12,AST-0013,141.4021
2025-08-13,AST-0013,137.1368
2025-08-14,AST-0013,138.1958
2025-08-15,AST-0013,135.2906
2025-08-18,AST-0013,135.7898
2025-08-19,AST-0013,129.3494
2025-08-20,AST-0013,128.5002
2025-08-21,AST-0013,128.8404
2025-08-22,AST-0013,132.1645
2025-08-25,AST-0013,137.0802
2025-08-26,AST-0013,136.4557
2025-08-27,AST-0013,134.7346
2025-08-28,AST-0013,135.7173
2025-08-29,AST-0013,138.868
2025-09-01,AST-0013,137.9545
2025-09-02,AST-0013,142.2291
2025-09-03,AST-0013,143.4416
2025-09-04,AST-0013,143.092
2025-09-05,AST-0013,147.4908
2025-09-08,AST-0013,147.2659
2025-09-09,AST-0013,144.2972
2025-09-10,AST-0013,143.834
2025-09-11,AST-0013,143.1818
2025-09-12,AST-0013,140.4431
2025-09-15,AST-0013,141.8134
2025-09-16,AST-0013,143.2069
2025-09-17,AST-0013,144.7558
2025-09-18,AST-0013,146.034
2025-09-19,AST-0013,148.2745
2025-09-22,AST-0013,153.1197
2025-09-23,AST-0013,151.6439
2025-09-24,AST-0013,150.5652
2025-09-25,AST-0013,147.4021
2025-09-26,AST-0013,146.479
2025-09-29,AST-0013,145.3968
2025-09-30,AST-0013,146.1691
2025-10-01,AST-0013,146.4805
2025-10-02,AST-0013,146.7454
2025-10-03,AST-0013,147.243
2025-10-06,AST-0013,145.9125
2025-10-07,AST-0013,145.9171
2025-10-08,AST-0013,147.4754
2025-10-09,AST-0013,146.8062
2025-10-10,AST-0013,147.4484
2025-10-13,AST-0013,144.6612
2025-10-14,AST-0013,146.072
2025-10-15,AST-0013,145.8388
2025-10-16,AST-0013,149.3118
2025-10-17,AST-0013,149.9216
2025-10-20,AST-0013,148.611
2025-10-21,AST-0013,145.3838
2025-10-22,AST-0013,145.5386
2025-10-23,AST-0013,146.9405
2025-10-24,AST-0013,144.7508
2025-10-27,AST-0013,150.6217
2025-10-28,AST-0013,150.8364
2025-10-29,AST-0013,151.1477
2025-10-30,AST-0013,150.2383
2025-10-31,AST-0013,148.9882
2025-11-03,AST-0013,151.3647
2025-11-04,AST-0013,152.7202
2025-11-05,AST-0013,154.6279
2025-11-06,AST-0013,151.4113
